"","county","precinct","white_reg","black_reg","other_reg","test"
"2467","WAKE","01-49",1983,1191,947,0
"2468","WAKE","01-50",232,2492,322,0
"2469","WAKE","01-51",988,108,93,0
"2470","WAKE","02-01",2775,183,283,0
"2471","WAKE","02-02",4849,315,485,0
"2472","WAKE","02-03",2820,79,224,0
"2473","WAKE","02-04",2190,83,245,0
"2474","WAKE","02-05",947,31,104,0
"2475","WAKE","02-06",2392,144,220,0
"2476","WAKE","03-00",2837,318,472,0
"2477","WAKE","04-01",1831,326,265,0
"2478","WAKE","04-02",2102,291,403,0
"2479","WAKE","04-03",1561,446,351,0
"2480","WAKE","04-04",1341,347,300,0
"2481","WAKE","04-05",2731,238,732,0
"2482","WAKE","04-06",2698,119,275,0
"2483","WAKE","04-07",2667,50,242,0
"2484","WAKE","04-08",1690,395,464,0
"2485","WAKE","04-09",2150,151,510,0
"2486","WAKE","04-10",2438,155,425,0
"2487","WAKE","04-11",1134,283,351,0
"2488","WAKE","04-12",2551,120,322,0
"2489","WAKE","04-13",3505,231,1037,0
"2490","WAKE","04-14",1583,79,155,0
"2491","WAKE","04-15",2138,230,297,0
"2492","WAKE","04-16",1901,114,255,0
"2493","WAKE","04-17",1693,196,295,0
"2494","WAKE","04-18",2255,254,500,0
"2495","WAKE","04-19",1600,75,295,0
"2496","WAKE","04-20",2491,473,548,0
"2497","WAKE","04-21",1284,453,446,0
"2498","WAKE","05-01",3184,551,857,0
"2499","WAKE","05-03",2687,240,758,0
"2500","WAKE","05-05",4763,1665,1676,0
"2501","WAKE","05-06",3758,165,1311,0
"2502","WAKE","05-07",3520,774,2896,1
"2503","WAKE","05-08",1645,464,1050,0
"2504","WAKE","06-04",2736,615,416,0
"2505","WAKE","06-05",2986,232,196,1
"2506","WAKE","06-06",4316,553,657,0
"2507","WAKE","06-07",2664,464,519,0
"2508","WAKE","06-08",1696,498,246,0
"2509","WAKE","06-09",4485,381,473,0
"2510","WAKE","06-10",2365,385,288,0
"2511","WAKE","07-01",1341,365,256,0
"2512","WAKE","07-02",1268,282,200,0
"2513","WAKE","07-03",1447,99,116,1
"2514","WAKE","07-04",3275,856,500,0
"2515","WAKE","07-05",1482,315,193,0
"2516","WAKE","07-06",3123,195,271,0
"2517","WAKE","07-07",2996,383,402,0
"2518","WAKE","07-07A",600,2,20,0
"2519","WAKE","07-09",2568,454,496,0
"2520","WAKE","07-10",3776,915,798,0
"2521","WAKE","07-11",1098,37,87,0
"2522","WAKE","07-12",2193,472,335,0
"2523","WAKE","07-13",1804,380,248,0
"2524","WAKE","08-02",3331,463,440,0
"2525","WAKE","08-03",3831,845,783,0
"2526","WAKE","08-04",1596,53,149,0
"2527","WAKE","08-05",1906,133,187,0
"2528","WAKE","08-06",1543,783,451,0
"2529","WAKE","08-07",2407,109,265,0
"2530","WAKE","08-08",3743,249,476,0
"2531","WAKE","08-09",1677,299,298,0
"2532","WAKE","08-10",2093,441,398,0
"2533","WAKE","08-11",2868,454,842,0
"2534","WAKE","09-01",1519,745,193,0
"2535","WAKE","09-02",1872,1629,514,0
"2536","WAKE","09-03",1948,622,267,0
"2537","WAKE","10-01",1108,195,88,0
"2538","WAKE","10-02",2412,1313,491,0
"2539","WAKE","10-03",1734,899,339,0
"2540","WAKE","10-04",3580,2615,837,0
"2541","WAKE","11-01",3996,612,771,0
"2542","WAKE","11-02",3880,336,471,0
"2543","WAKE","12-01",4761,521,475,0
"2544","WAKE","12-02",3367,912,471,0
"2545","WAKE","12-04",3810,330,331,0
"2546","WAKE","12-05",6411,676,675,0
"2547","WAKE","12-06",3046,490,291,0
"2548","WAKE","12-07",2231,407,247,0
"2549","WAKE","12-08",3128,1140,466,0
"2550","WAKE","12-09",3432,461,327,0
"2551","WAKE","13-01",1475,2888,1021,0
"2552","WAKE","13-02",1773,186,203,0
"2553","WAKE","13-05",1042,1011,400,0
"2554","WAKE","13-06",2311,531,359,0
"2555","WAKE","13-07",1132,907,462,0
"2556","WAKE","13-08",945,1580,580,0
"2557","WAKE","13-09",1579,2049,944,0
"2558","WAKE","13-10",4680,580,626,0
"2559","WAKE","13-11",2722,279,307,0
"2560","WAKE","14-01",686,55,54,0
"2561","WAKE","14-02",5181,300,487,0
"2562","WAKE","15-01",3496,563,389,0
"2563","WAKE","15-02",4156,872,586,0
"2564","WAKE","15-03",4042,531,310,0
"2565","WAKE","15-04",1754,356,162,0
"2566","WAKE","16-01",2073,558,337,0
"2567","WAKE","16-02",1633,3221,759,0
"2568","WAKE","16-03",969,601,199,0
"2569","WAKE","16-04",1892,636,213,0
"2570","WAKE","16-05",1985,641,284,0
"2571","WAKE","16-06",902,627,175,0
"2572","WAKE","16-07",2447,784,315,0
"2573","WAKE","16-08",1460,5346,1266,0
"2574","WAKE","16-09",1980,1221,412,0
"2575","WAKE","17-01",1354,1292,550,0
"2576","WAKE","17-02",762,271,165,0
"2577","WAKE","17-03",3476,2425,1021,0
"2578","WAKE","17-04",3173,2337,850,0
"2579","WAKE","17-05",1830,1790,748,0
"2580","WAKE","17-06",1415,548,232,0
"2581","WAKE","17-07",993,2489,683,0
"2582","WAKE","17-08",4096,3257,1059,0
"2583","WAKE","17-09",489,2826,557,0
"2584","WAKE","17-10",679,500,242,0
"2585","WAKE","17-11",1604,1913,1127,0
"2586","WAKE","18-01",3391,1370,1448,0
"2587","WAKE","18-02",4324,169,393,1
"2588","WAKE","18-03",2014,104,344,0
"2589","WAKE","18-04",3384,399,492,0
"2590","WAKE","18-05",4494,143,534,0
"2591","WAKE","18-06",3092,609,852,0
"2592","WAKE","18-07",2950,267,298,0
"2593","WAKE","18-08",3362,409,649,0
"2594","WAKE","19-03",2706,340,336,0
"2595","WAKE","19-04",5086,1465,1017,0
"2596","WAKE","19-05",2872,209,278,0
"2597","WAKE","19-07",1973,871,352,0
"2598","WAKE","19-09",3349,794,396,1
"2599","WAKE","19-10",6622,970,836,0
"2600","WAKE","19-11",2559,305,332,0
"2601","WAKE","19-12",4573,790,635,0
"2602","WAKE","19-13",1647,458,353,0
"2603","WAKE","19-14",2100,442,457,0
"2604","WAKE","19-15",2062,391,349,0
"2605","WAKE","19-16",1909,747,309,0
"2606","WAKE","19-17",2632,1780,718,0
"2607","WAKE","20-01",2685,692,573,0
"2608","WAKE","20-03",3317,126,389,0
"2609","WAKE","20-04",2697,156,931,0
"2610","WAKE","20-05",3381,183,478,0
"2611","WAKE","20-06A",3532,720,669,0
"2612","WAKE","20-06B",3300,86,326,0
"2613","WAKE","20-08",3845,368,736,0
"2614","WAKE","20-09",2477,129,297,0
"2615","WAKE","20-10",2594,114,740,0
"2616","WAKE","20-11",3278,216,528,0
"2617","WAKE","20-12",2312,134,409,0
"2618","WAKE","20-14",3482,291,2014,0
"2619","WAKE","20-15",2171,568,1054,0
"2620","WAKE","20-16",1895,585,871,0
"2621","WAKE","20-17",2625,204,794,0
"2622","WARREN","",2,1,NA,0
"2623","WARREN","001",710,287,39,0
"2624","WARREN","002",606,213,30,0
"2625","WARREN","003",429,491,31,0
"2626","WARREN","004",309,475,27,0
"2627","WARREN","005",280,877,36,0
"2628","WARREN","006",386,783,45,0
"2629","WARREN","007",274,549,41,0
"2630","WARREN","008",112,477,586,0
"2631","WARREN","009",237,286,21,0
"2632","WARREN","010",453,1278,66,0
"2633","WARREN","011",96,240,30,0
"2634","WARREN","012",750,79,21,0
"2635","WARREN","013",340,286,25,0
"2636","WARREN","014",445,925,58,0
"2637","WASHINGTON","",NA,1,NA,0
"2638","WASHINGTON","LM",716,1165,66,0
"2639","WASHINGTON","P1",446,853,71,0
"2640","WASHINGTON","P2",274,769,63,0
"2641","WASHINGTON","P3",1305,998,72,0
"2642","WASHINGTON","SC",766,331,45,0
"2643","WASHINGTON","SK",518,304,21,0
"2644","WATAUGA","",20,9,8,0
"2645","WATAUGA","01",496,4,17,0
"2646","WATAUGA","02",976,2,17,0
"2647","WATAUGA","03",2593,24,80,0
"2648","WATAUGA","04",3448,33,124,0
"2649","WATAUGA","05",1916,91,116,1
"2650","WATAUGA","06",3898,138,446,0
"2651","WATAUGA","07",4029,84,236,0
"2652","WATAUGA","08",2291,8,44,0
"2653","WATAUGA","09",518,2,12,0
"2654","WATAUGA","10",1065,4,23,0
"2655","WATAUGA","11",2232,18,49,0
"2656","WATAUGA","12",3333,241,468,0
"2657","WATAUGA","13",2984,100,249,0
"2658","WATAUGA","14",3159,81,181,0
"2659","WATAUGA","15",3923,107,267,0
"2660","WATAUGA","16",140,NA,3,0
"2661","WATAUGA","17",586,2,11,0
"2662","WATAUGA","18",1730,18,47,0
"2663","WATAUGA","19",3092,24,97,0
"2664","WATAUGA","20",416,2,17,0
"2665","WAYNE","",2,NA,NA,0
"2666","WAYNE","01",1601,564,122,0
"2667","WAYNE","02",2494,606,199,1
"2668","WAYNE","03",2610,350,196,0
"2669","WAYNE","04",3208,634,255,0
"2670","WAYNE","05",2769,477,211,0
"2671","WAYNE","06",1655,893,168,0
"2672","WAYNE","07",3067,1056,290,0
"2673","WAYNE","08",2267,422,177,0
"2674","WAYNE","09",2077,411,170,0
"2675","WAYNE","10",436,1396,112,0
"2676","WAYNE","11",1168,1085,230,0
"2677","WAYNE","12",1853,1289,338,0
"2678","WAYNE","13",819,1074,170,0
"2679","WAYNE","14",2311,382,208,0
"2680","WAYNE","15",2163,589,378,0
"2681","WAYNE","16",1589,738,191,0
"2682","WAYNE","17",182,1327,153,1
"2683","WAYNE","18",374,1238,157,0
"2684","WAYNE","19",208,1261,123,0
"2685","WAYNE","20",196,1536,141,0
"2686","WAYNE","21",719,1038,146,0
"2687","WAYNE","22",1038,668,178,0
"2688","WAYNE","23",1200,624,223,0
"2689","WAYNE","24",2343,135,116,0
"2690","WAYNE","25",1544,443,131,0
"2691","WAYNE","26",1050,1105,226,0
"2692","WAYNE","27",479,1190,140,0
"2693","WAYNE","28",2027,1014,485,0
"2694","WAYNE","29",773,1074,126,0
"2695","WAYNE","30",405,1157,135,0
"2696","WILKES","",6,NA,1,0
"2697","WILKES","101",652,38,13,0
"2698","WILKES","102",1342,160,33,0
"2699","WILKES","103",445,NA,6,0
"2700","WILKES","104",1497,35,56,0
"2701","WILKES","105",1056,28,31,0
"2702","WILKES","106",829,69,18,0
"2703","WILKES","107",2488,14,98,0
"2704","WILKES","108",1235,224,60,0
"2705","WILKES","109",687,47,16,0
"2706","WILKES","110",385,2,6,0
"2707","WILKES","111",1791,7,40,0
"2708","WILKES","112",1926,65,78,0
"2709","WILKES","113",1574,1,27,0
"2710","WILKES","114",605,1,9,0
"2711","WILKES","115A",3568,30,82,0
"2712","WILKES","117",1100,56,24,0
"2713","WILKES","118",1813,286,115,0
"2714","WILKES","119",3871,12,68,0
"2715","WILKES","120",1706,10,19,0
"2716","WILKES","121",1854,48,26,0
"2717","WILKES","122",751,2,10,0
"2718","WILKES","123",746,9,15,0
"2719","WILKES","124",1127,5,30,0
"2720","WILKES","125",725,2,8,0
"2721","WILKES","126",753,1,14,0
"2722","WILKES","127",1739,197,108,0
"2723","WILKES","128",2172,298,69,0
"2724","WILKES","129",1715,93,57,0
"2725","WILSON","",4,NA,NA,0
"2726","WILSON","PRBL",2158,438,125,0
"2727","WILSON","PRCR",1815,472,114,0
"2728","WILSON","PRGA",1316,992,168,0
"2729","WILSON","PROL",2906,550,250,0
"2730","WILSON","PRSA",567,522,54,0
"2731","WILSON","PRSP",1522,479,118,0
"2732","WILSON","PRST",723,569,71,0
"2733","WILSON","PRTA",4099,1833,428,0
"2734","WILSON","PRTO",2210,1555,166,0
"2735","WILSON","PRWA",299,839,135,0
"2736","WILSON","PRWB",89,1197,100,0
"2737","WILSON","PRWC",215,1501,92,0
"2738","WILSON","PRWD",1437,200,66,0
"2739","WILSON","PRWE",526,1064,97,0
"2740","WILSON","PRWH",39,914,70,0
"2741","WILSON","PRWI",639,1247,146,0
"2742","WILSON","PRWJ",2007,1509,220,0
"2743","WILSON","PRWK",1239,300,63,0
"2744","WILSON","PRWL",1597,796,149,0
"2745","WILSON","PRWM",2508,1629,274,0
"2746","WILSON","PRWN",151,2345,133,0
"2747","WILSON","PRWP",1235,311,116,0
"2748","WILSON","PRWQ",8,741,37,0
"2749","WILSON","PRWR",257,1619,210,0
"2750","YADKIN","",11,NA,NA,0
"2751","YADKIN","BNVL",2545,136,77,0
"2752","YADKIN","DCRK",1747,23,98,0
"2753","YADKIN","EBND",2108,30,77,0
"2754","YADKIN","FBSH",2754,75,88,0
"2755","YADKIN","NBCK",1241,14,61,0
"2756","YADKIN","NFAL",954,12,26,0
"2757","YADKIN","NKNB",2528,253,106,1
"2758","YADKIN","NLIB",3164,132,180,0
"2759","YADKIN","SBCK",796,7,18,0
"2760","YADKIN","SFAL",1552,25,44,0
"2761","YADKIN","SKNB",1169,4,27,0
"2762","YADKIN","SLIB",1958,49,60,0
"2763","YANCEY","",3,NA,NA,0
"2764","YANCEY","01 BUR",3164,66,81,0
"2765","YANCEY","02 CAN",1338,3,28,0
"2766","YANCEY","03 EGY",511,NA,10,0
"2767","YANCEY","04 RAM",352,NA,9,0
"2768","YANCEY","05 GRE",472,1,8,0
"2769","YANCEY","06 JAC",1350,6,31,0
"2770","YANCEY","07 BRU",382,1,8,0
"2771","YANCEY","08 CRA",2538,4,37,0
"2772","YANCEY","09 SOU",1800,4,53,0
"2773","YANCEY","10 PEN",505,1,14,0
"2774","YANCEY","11 PRI",1168,1,22,0
