guidename,runtime,obs,df,sig,assymmetry,i,time,loss 
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1010,1575814793.965922,4.144733573361471
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1020,1575814794.0626628,6.099231962170837
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1030,1575814794.1604013,5.372555584747571
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1040,1575814794.2541506,4.400275505173462
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1050,1575814794.3488975,5.567677462211769
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1060,1575814794.4426463,6.299929456331457
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1070,1575814794.540385,5.739087851554356
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1080,1575814794.6371262,6.45434087495099
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1090,1575814794.7348647,6.382133015685457
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1100,1575814794.8306086,3.8911998243180577
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1110,1575814794.9313395,5.962805964121792
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1120,1575814795.029078,4.715503347478386
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1130,1575814795.1278143,4.336068902923735
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1140,1575814795.2265499,4.816092073600329
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1150,1575814795.325286,4.819568816046462
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1160,1575814795.422027,5.0880741427979945
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1170,1575814795.5197656,8.721598299561752
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1180,1575814795.6135156,6.70310943433161
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1190,1575814795.7052698,4.356233641701628
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1200,1575814795.7960272,4.0473977587670085
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1210,1575814795.8917708,4.449879108557891
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1220,1575814795.987515,4.464663850049403
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1230,1575814796.0792696,6.190253109736128
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1240,1575814796.1700265,6.268807567977807
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1250,1575814796.2627783,5.796925080971533
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1260,1575814796.3545334,5.495128678756857
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1270,1575814796.4452913,4.849017238903144
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1280,1575814796.5370455,5.407933965744077
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1290,1575814796.6288,8.439570473933598
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1300,1575814796.7215524,4.571145280931724
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1310,1575814796.818293,6.703486273910121
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1320,1575814796.9120424,5.772281582348083
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1330,1575814797.0057914,6.327312225832351
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1340,1575814797.100538,5.642705186653831
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1350,1575814797.1962821,5.798685476689944
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1360,1575814797.291029,4.904865922265473
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1370,1575814797.3847783,5.355479354949935
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1380,1575814797.476533,6.629093743008746
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1390,1575814797.571279,4.6142723767961655
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1400,1575814797.6650288,4.924974935467736
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1410,1575814797.7657595,5.6822767373574745
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1420,1575814797.861503,4.35982506590093
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1430,1575814797.9552524,4.44172232325125
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1440,1575814798.052991,5.333550280638085
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1450,1575814798.1477385,6.807716197352425
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1460,1575814798.2424846,6.383562074914659
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1470,1575814798.3352368,4.468179148291858
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1480,1575814798.4269907,5.917694202770198
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1490,1575814798.5197434,5.30904258857868
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1500,1575814798.6194763,4.483770865678151
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1510,1575814798.717215,6.734357533770744
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1520,1575814798.8089693,6.021750929297253
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1530,1575814798.902719,4.292384863986784
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1540,1575814798.9954705,4.89221553715862
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1550,1575814799.0902176,5.746777183825979
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1560,1575814799.2178767,6.315481543660962
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1570,1575814799.3186066,5.447240046144011
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1580,1575814799.412356,6.043743201703991
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1590,1575814799.5080996,5.938549620087841
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1600,1575814799.6008513,5.842785978570965
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1610,1575814799.6946008,5.179368427646689
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1620,1575814799.7863555,5.923533991017224
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1630,1575814799.8801045,4.885730324102399
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1640,1575814799.9768455,5.3150476096672925
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1650,1575814800.0805688,5.94977725927677
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1660,1575814800.1842914,5.8261640710021325
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1670,1575814800.2840245,5.196299558736385
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1680,1575814800.3787718,4.871588805328393
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1690,1575814800.471523,5.8628237537607975
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1700,1575814800.5792353,6.135280251472414
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1710,1575814800.6749787,6.349650261123206
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1720,1575814800.7677305,5.06238842876763
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1730,1575814800.8614807,5.113881040738287
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1740,1575814800.9602163,4.29598452346824
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1750,1575814801.0559602,5.192273729627436
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1760,1575814801.1507068,6.188098680917632
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1770,1575814801.2424614,4.8328692467499375
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1780,1575814801.3362103,5.77352736684929
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1790,1575814801.4279652,7.611376521005939
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1800,1575814801.5227115,5.384074458788087
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1810,1575814801.6164608,4.760059002747265
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1820,1575814801.7092128,7.253177405320803
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1830,1575814801.8019652,5.739954856620981
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1840,1575814801.8927221,4.585079702804232
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1850,1575814801.9844773,5.4867490260869
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1860,1575814802.0812178,5.779737953528244
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1870,1575814802.1749673,4.113249846375361
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1880,1575814802.2697144,4.427798430625876
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1890,1575814802.3624663,5.263839857742049
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1900,1575814802.4562156,8.621292769826045
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1910,1575814802.5529566,5.497604809308474
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1920,1575814802.6457086,6.123265919061099
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1930,1575814802.7384608,6.6183279544168165
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1940,1575814802.8342047,6.136466175682568
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1950,1575814802.9299486,5.451023624208848
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1960,1575814803.02669,4.521059902414358
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1970,1575814803.1264234,4.849151979445791
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1980,1575814803.2231646,5.315099728188393
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,1990,1575814803.3199053,5.825319300013965
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,2000,1575814803.417644,5.278481404030264
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,2010,1575814803.5153828,3.93235415378548
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,2020,1575814803.6121247,4.879586027176947
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,2030,1575814803.7088656,5.018825890535875
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,2040,1575814803.80461,4.310645913437296
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,2050,1575814803.9023478,4.686075524863234
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,2060,1575814804.0010839,5.375375641833229
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,2070,1575814804.0988224,3.7033752352952893
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,2080,1575814804.1945658,4.762268466419297
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,2090,1575814804.29031,5.867442011941774
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,2100,1575814804.3860538,5.025955811626616
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,2110,1575814804.4847903,8.062016977981873
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,2120,1575814804.579537,4.673262831285612
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,2130,1575814804.6752803,6.073814909031394
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,2140,1575814804.7690296,6.677607626788386
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,2150,1575814804.864774,5.522492004222968
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,2160,1575814804.9595206,5.81938538799767
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,2170,1575814805.0582566,6.468909901398032
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,2180,1575814805.1540008,7.047775802732824
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,2190,1575814805.248747,5.485695473897662
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,2200,1575814805.344491,6.180569151353971
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,2210,1575814805.4432268,4.722839205568709
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,2220,1575814805.5429604,5.307446329053846
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,2230,1575814805.6466827,5.893230436054372
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,2240,1575814805.7524006,5.474001395677255
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,2250,1575814805.8531306,5.484155769495274
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,2260,1575814805.9548585,5.477314362647329
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,2270,1575814806.0535946,6.213703032260898
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,2280,1575814806.1553226,4.051131264769128
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,2290,1575814806.2570503,5.345941404993947
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,2300,1575814806.4066503,5.294713218432373
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,2310,1575814806.506384,4.700913404793711
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,2320,1575814806.6031253,5.430837231393257
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,2330,1575814806.6998663,4.759808972330174
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,2340,1575814806.794613,6.473304049965347
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,2350,1575814806.894346,6.66214030637275
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,2360,1575814806.9910874,6.0246193753567425
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,2370,1575814807.0898235,6.102942698258688
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,2380,1575814807.1855671,5.2334993445009435
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,2390,1575814807.2823088,5.336212136388794
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,2400,1575814807.3800473,5.6153809797635885
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,2410,1575814807.4787831,7.328970279677857
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,2420,1575814807.5755246,6.117443247054777
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,2430,1575814807.671268,5.930376626569581
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,2440,1575814807.7690065,4.681996500501124
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,2450,1575814807.867743,3.9062492825423973
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,2460,1575814807.9664795,9.450407760205573
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,2470,1575814808.0662122,4.673572926449654
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,2480,1575814808.1659458,4.66298234724462
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,2490,1575814808.2626867,6.2806057703485925
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,2500,1575814808.3604252,4.175955393812872
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,2510,1575814808.461156,5.40874759754977
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,2520,1575814808.559892,5.839456745277082
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,2530,1575814808.6556363,4.284236562490296
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,2540,1575814808.752377,5.9404589119301
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,2550,1575814808.8511133,6.713410950628104
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,2560,1575814808.948852,8.075537004184465
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,2570,1575814809.0475879,6.037260893766115
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,2580,1575814809.1483183,8.041185925086264
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,2590,1575814809.248052,5.55793219234357
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,2600,1575814809.347785,4.462149141630238
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,2610,1575814809.4485157,5.3182268906143975
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,2620,1575814809.5492463,5.700330233591371
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,2630,1575814809.6459875,5.48791196668146
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,2640,1575814809.7447236,4.410958441887572
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,2650,1575814809.844457,5.529138267243921
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,2660,1575814809.9402,6.278191568579788
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,2670,1575814810.0389369,5.9105976079806135
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,2680,1575814810.1366758,5.704999141061782
laplace,1575814783.952701,tensor(7.),tensor(2.),tensor(0.4000),2.0,2690,1575814810.2344139,4.902680907993066
